sensor_id,hour,date,hourly_avg
0a,8,2020-08-20,6.13
0a,8,2020-08-21,5.505
0a,8,2020-08-22,4.37
0a,8,2020-08-23,5.01
0a,8,2020-08-24,5.26
0a,8,2020-08-25,7.35
0a,9,2019-11-15,4.033333333333333
0a,9,2019-11-16,6.72
0a,9,2019-11-17,5.525
0a,9,2019-11-18,4.905
0a,9,2019-11-19,10.155
0a,9,2019-11-20,7.985
0a,9,2019-11-21,8.955
0a,9,2019-11-22,5.15
0a,9,2019-11-23,5.89
0a,9,2019-11-24,7.865
0a,9,2019-11-25,5.76
0a,9,2019-11-26,5.825
0a,9,2019-11-27,5.4
0a,9,2019-11-28,5.985
0a,9,2019-11-29,24.64
0a,9,2019-11-30,7.315
0a,9,2019-12-01,3.705
0a,9,2019-12-02,5.55
0a,9,2019-12-03,5.895
0a,9,2019-12-04,4.89
0a,9,2019-12-05,6.69
0a,9,2019-12-06,6.845
0a,9,2019-12-07,9.175
0a,9,2019-12-08,5.13
0a,9,2019-12-09,7.78
0a,9,2019-12-10,5.3500000000000005
0a,9,2019-12-11,6.04
0a,9,2019-12-12,5.745
0a,9,2019-12-13,6.23
0a,9,2019-12-14,4.55
0a,9,2019-12-15,5.675
0a,9,2019-12-16,16.04
0a,9,2019-12-17,13.575
0a,9,2019-12-18,7.8549999999999995
0a,9,2019-12-19,13.1
0a,9,2019-12-20,6.64
0a,9,2019-12-21,9.6
0a,9,2019-12-22,7.67
0a,9,2019-12-23,27.34
0a,9,2019-12-24,6.575
0a,9,2019-12-25,21.275
0a,9,2019-12-26,15.025
0a,9,2019-12-27,7.755
0a,9,2019-12-28,37.99
0a,9,2019-12-29,10.435
0a,9,2019-12-30,10.84
0a,9,2019-12-31,7.805
0a,9,2020-01-01,7.035
0a,9,2020-01-02,6.275
0a,9,2020-01-03,28.105
0a,9,2020-01-04,39.205
0a,9,2020-01-05,6.67
0a,9,2020-01-06,161.965
0a,9,2020-01-07,16.97
0a,9,2020-01-08,23.675
0a,9,2020-01-09,7.385
0a,9,2020-01-10,20.015
0a,9,2020-01-11,6.21
0a,9,2020-01-12,4.975
0a,9,2020-01-13,22.625
0a,9,2020-01-14,396.83
0a,9,2020-01-15,352.18
0a,9,2020-01-16,39.255
0a,9,2020-01-17,10.125
0a,9,2020-01-18,9.91
0a,9,2020-01-19,29.68
0a,9,2020-01-20,15.06
0a,9,2020-01-21,7.4
0a,9,2020-01-22,11.93
0a,9,2020-01-23,6.24
0a,9,2020-01-24,5.72
0a,9,2020-01-25,6
0a,9,2020-01-26,15.51
0a,9,2020-01-27,6.71
0a,9,2020-01-28,10.925
0a,9,2020-01-29,11.73
0a,9,2020-01-30,7.42
0a,9,2020-01-31,15.48
0a,9,2020-02-01,5.42
0a,9,2020-02-02,4.725
0a,9,2020-02-03,17.19
0a,9,2020-02-04,6.23
0a,9,2020-02-05,7.02
0a,9,2020-02-06,27.31
0a,9,2020-02-07,81.98
0a,9,2020-02-08,37.165
0a,9,2020-02-09,11.205
0a,9,2020-02-10,6.13
0a,9,2020-02-11,16.65
0a,9,2020-02-12,6.01
0a,9,2020-02-13,4.215
0a,9,2020-02-14,13.035
0a,9,2020-02-15,6.16
0a,9,2020-02-16,4.58
0a,9,2020-02-17,7.495
0a,9,2020-02-18,12.51
0a,9,2020-02-19,8
0a,9,2020-02-20,7.045
0a,9,2020-02-21,6.58
0a,9,2020-02-22,5.54
0a,9,2020-02-23,6.8
0a,9,2020-02-24,16.87
0a,9,2020-02-25,12.715
0a,9,2020-02-26,5.73
0a,9,2020-02-27,6.025
0a,9,2020-02-28,6.085
0a,9,2020-02-29,6.375
0a,9,2020-03-01,6.06
0a,9,2020-03-02,6.22
0a,9,2020-03-03,4.83
0a,9,2020-03-04,7.295
0a,9,2020-03-05,10.99
0a,9,2020-03-06,7.2
0a,9,2020-03-07,6.03
0a,9,2020-03-08,5.175
0a,9,2020-03-09,5.03
0a,9,2020-03-10,8.98
0a,9,2020-03-11,9.21
0a,9,2020-03-12,7.2
0a,9,2020-03-13,6.1899999999999995
0a,9,2020-03-14,5.9350000000000005
0a,9,2020-03-15,4.935
0a,9,2020-03-16,7.815
0a,9,2020-03-17,6.875
0a,9,2020-03-18,6.365
0a,9,2020-03-19,11.245
0a,9,2020-03-20,6.735
0a,9,2020-03-21,7.85
0a,9,2020-03-22,5.68
0a,9,2020-03-23,5.69
0a,9,2020-03-24,6.54
0a,9,2020-03-25,4.85
0a,9,2020-03-26,6.185
0a,9,2020-03-27,19.06
0a,9,2020-03-28,15.9
0a,9,2020-03-29,5.72
0a,9,2020-03-30,7.615
0a,9,2020-03-31,7.81
0a,9,2020-04-01,9.785
0a,9,2020-04-02,14.08
0a,9,2020-04-03,14.73
0a,9,2020-04-04,5.175
0a,9,2020-04-05,5.005
0a,9,2020-04-06,5.955
0a,9,2020-04-07,6.185
0a,9,2020-04-08,5
0a,9,2020-04-09,15.26
0a,9,2020-04-10,6.545
0a,9,2020-04-11,7.74
0a,9,2020-04-12,5.575
0a,9,2020-04-13,5.12
0a,9,2020-04-14,8.665
0a,9,2020-04-15,8.235
0a,9,2020-04-16,7.885
0a,9,2020-04-17,5.715
0a,9,2020-04-18,5.57
0a,9,2020-04-19,7.18
0a,9,2020-04-20,5.57
0a,9,2020-04-21,10.075
0a,9,2020-04-22,7.375
0a,9,2020-04-23,7.48
0a,9,2020-04-24,9.6375
0a,9,2020-04-25,6.05625
0a,9,2020-04-26,5.025
0a,9,2020-04-27,6.8875
0a,9,2020-04-28,6.20625
0a,9,2020-04-29,4.875
0a,9,2020-04-30,5.35
0a,9,2020-05-01,5.9
0a,9,2020-05-02,5.8875
0a,9,2020-05-03,8.733333333333333
0a,9,2020-05-04,10.858333333333333
0a,9,2020-05-05,12.125
0a,9,2020-05-06,6.183333333333334
0a,9,2020-05-07,5.855555555555555
0a,9,2020-05-08,6.175
0a,9,2020-05-09,4.825
0a,9,2020-05-10,5.5375000000000005
0a,9,2020-05-11,6.025
0a,9,2020-05-12,5.675
0a,9,2020-05-13,7.05
0a,9,2020-05-14,8.225
0a,9,2020-05-15,13.526315789473685
0a,9,2020-05-16,11.485
0a,9,2020-05-17,15.29
0a,9,2020-05-18,54.83
0a,9,2020-05-19,6.825
0a,9,2020-05-20,4.91
0a,9,2020-05-21,6.335
0a,9,2020-05-22,8.505
0a,9,2020-05-23,5.375
0a,9,2020-05-24,5.37
0a,9,2020-05-25,7.99
0a,9,2020-05-26,24.01
0a,9,2020-05-27,6.33
0a,9,2020-05-28,6.75
0a,9,2020-05-29,11.615
0a,9,2020-05-30,5.66
0a,9,2020-05-31,5.285
0a,9,2020-06-01,5.165
0a,9,2020-06-02,6.345
0a,9,2020-06-03,6.24
0a,9,2020-06-04,6.135
0a,9,2020-06-05,13.615
0a,9,2020-06-06,9.26875
0a,9,2020-06-07,4.9
0a,9,2020-06-08,19.1875
0a,9,2020-06-09,15.15625
0a,9,2020-06-10,15.34375
0a,9,2020-06-11,16.5
0a,9,2020-06-12,18.3625
0a,9,2020-06-13,7.3375
0a,9,2020-06-14,5.8375
0a,9,2020-06-15,5.45625
0a,9,2020-06-16,4.8375
0a,9,2020-06-17,9.06
0a,9,2020-06-18,13.79
0a,9,2020-06-19,6.415
0a,9,2020-06-20,7.14
0a,9,2020-06-21,10.48
0a,9,2020-06-22,6.045
0a,9,2020-06-23,13.89
0a,9,2020-06-24,10.615
0a,9,2020-06-25,5.875
0a,9,2020-06-26,6.745
0a,9,2020-06-27,8.61
0a,9,2020-06-28,17.955
0a,9,2020-06-29,18.525
0a,9,2020-06-30,6.05
0a,9,2020-07-01,7.635
0a,9,2020-07-02,5.085
0a,9,2020-07-03,6.14
0a,9,2020-07-04,5.565
0a,9,2020-07-05,5.235
0a,9,2020-07-06,8.33
0a,9,2020-07-07,13.16
0a,9,2020-07-08,22.35
0a,9,2020-07-09,14.76
0a,9,2020-07-10,21.75
0a,9,2020-07-11,15.015
0a,9,2020-07-12,22.385
0a,9,2020-07-13,5.875
0a,9,2020-07-14,5.595
0a,9,2020-07-15,6.82
0a,9,2020-07-16,23.94
0a,9,2020-07-17,23.63
0a,9,2020-07-18,5.92
0a,9,2020-07-19,5.02
0a,9,2020-07-20,6.97
0a,9,2020-07-21,6.655
0a,9,2020-07-22,5.595
0a,9,2020-07-23,5.83
0a,9,2020-07-24,10.75
0a,9,2020-07-25,8.515
0a,9,2020-07-26,33.995
0a,9,2020-07-27,22.045
0a,9,2020-07-28,8.145
0a,9,2020-07-29,18.735
0a,9,2020-07-30,10.46
0a,9,2020-07-31,12.54
0a,9,2020-08-01,8.535
0a,9,2020-08-02,9.045
0a,9,2020-08-03,7.635
0a,9,2020-08-04,5.235
0a,9,2020-08-05,6.85
0a,9,2020-08-06,6.295
0a,9,2020-08-07,11.33
0a,9,2020-08-08,5.005
0a,9,2020-08-09,6.185
0a,9,2020-08-10,13.9
0a,9,2020-08-11,8.91
0a,9,2020-08-12,4.915
0a,9,2020-08-13,6.734999999999999
0a,9,2020-08-14,5.405
0a,9,2020-08-15,9.92
0a,9,2020-08-16,6.55
0a,9,2020-08-17,4.89
0a,9,2020-08-18,5.415
0a,9,2020-08-19,5.468421052631579
0a,9,2020-08-20,5.91
0a,9,2020-08-21,5.415
0a,9,2020-08-22,4.625
0a,9,2020-08-23,5.28
0a,9,2020-08-24,5.115
0a,9,2020-08-25,6.41
0a,10,2019-11-15,4.705
0a,10,2019-11-16,5.615
0a,10,2019-11-17,4.875
0a,10,2019-11-18,4.335
0a,10,2019-11-19,9.245
0a,10,2019-11-20,6.61
0a,10,2019-11-21,12.485
0a,10,2019-11-22,5.835
0a,10,2019-11-23,5.25
0a,10,2019-11-24,7.655
0a,10,2019-11-25,5.135
0a,10,2019-11-26,5.22
0a,10,2019-11-27,5.515
0a,10,2019-11-28,6.295
0a,10,2019-11-29,18.29
0a,10,2019-11-30,5.09
0a,10,2019-12-01,3.985
0a,10,2019-12-02,5.29
0a,10,2019-12-03,5.13
0a,10,2019-12-04,7.13
0a,10,2019-12-05,5.365
0a,10,2019-12-06,6.715
0a,10,2019-12-07,8.68
0a,10,2019-12-08,4.835
0a,10,2019-12-09,6.835
0a,10,2019-12-10,4.545
0a,10,2019-12-11,6.605
0a,10,2019-12-12,5.545
0a,10,2019-12-13,5.47
0a,10,2019-12-14,4.43
0a,10,2019-12-15,5.66
0a,10,2019-12-16,16.665
0a,10,2019-12-17,9.81
0a,10,2019-12-18,8.405
0a,10,2019-12-19,10.8
0a,10,2019-12-20,6.56
0a,10,2019-12-21,8.58
0a,10,2019-12-22,7.88
0a,10,2019-12-23,34.58
0a,10,2019-12-24,6.355
0a,10,2019-12-25,42.045
0a,10,2019-12-26,13.35
0a,10,2019-12-27,7.99
0a,10,2019-12-28,31.37
0a,10,2019-12-29,10.325
0a,10,2019-12-30,11.125
0a,10,2019-12-31,7.635
0a,10,2020-01-01,6.065
0a,10,2020-01-02,6.44
0a,10,2020-01-03,113.465
0a,10,2020-01-04,38.305
0a,10,2020-01-05,6.58
0a,10,2020-01-06,145.055
0a,10,2020-01-07,9.61
0a,10,2020-01-08,24.065
0a,10,2020-01-09,8.08
0a,10,2020-01-10,18.475
0a,10,2020-01-11,6.34
0a,10,2020-01-12,4.39
0a,10,2020-01-13,73.975
0a,10,2020-01-14,416.76
0a,10,2020-01-15,295.015
0a,10,2020-01-16,31.27
0a,10,2020-01-17,9.115
0a,10,2020-01-18,13.9
0a,10,2020-01-19,31.66
0a,10,2020-01-20,13.365
0a,10,2020-01-21,7.09
0a,10,2020-01-22,10.4
0a,10,2020-01-23,5.995
0a,10,2020-01-24,6.359999999999999
0a,10,2020-01-25,4.9
0a,10,2020-01-26,10.44
0a,10,2020-01-27,5.595
0a,10,2020-01-28,8.51
0a,10,2020-01-29,10.885
0a,10,2020-01-30,8.735
0a,10,2020-01-31,14.745
0a,10,2020-02-01,4.815
0a,10,2020-02-02,4.255
0a,10,2020-02-03,5.75
0a,10,2020-02-04,6.635
0a,10,2020-02-05,8.175
0a,10,2020-02-06,25.44
0a,10,2020-02-07,85.055
0a,10,2020-02-08,28.875
0a,10,2020-02-09,10.37
0a,10,2020-02-10,5.03
0a,10,2020-02-11,17.14
0a,10,2020-02-12,7.53
0a,10,2020-02-13,5.57
0a,10,2020-02-14,8.28
0a,10,2020-02-15,5.29
0a,10,2020-02-16,4.415
0a,10,2020-02-17,7.27
0a,10,2020-02-18,14.43
0a,10,2020-02-19,7.705
0a,10,2020-02-20,6.49
0a,10,2020-02-21,5.7
0a,10,2020-02-22,5.425
0a,10,2020-02-23,6.32
0a,10,2020-02-24,12.33
0a,10,2020-02-25,9.025
0a,10,2020-02-26,5.41
0a,10,2020-02-27,6.1
0a,10,2020-02-28,5.65
0a,10,2020-02-29,6.525
0a,10,2020-03-01,5.11
0a,10,2020-03-02,5.76
0a,10,2020-03-03,4.91
0a,10,2020-03-04,7.252941176470588
0a,10,2020-03-05,13.925
0a,10,2020-03-06,6.515
0a,10,2020-03-07,6.19
0a,10,2020-03-08,5.01
0a,10,2020-03-09,4.99
0a,10,2020-03-10,7.61
0a,10,2020-03-11,8.315
0a,10,2020-03-12,6.435
0a,10,2020-03-13,6.21
0a,10,2020-03-14,6.025
0a,10,2020-03-15,4.96
0a,10,2020-03-16,6.92
0a,10,2020-03-17,5.955
0a,10,2020-03-18,6.33
0a,10,2020-03-19,13.225
0a,10,2020-03-20,6.52
0a,10,2020-03-21,7.615
0a,10,2020-03-22,5.71
0a,10,2020-03-23,5.655
0a,10,2020-03-24,6.975
0a,10,2020-03-25,5.085
0a,10,2020-03-26,5.985
0a,10,2020-03-27,14.37
0a,10,2020-03-28,11.515
0a,10,2020-03-29,5.43
0a,10,2020-03-30,5.885
0a,10,2020-03-31,6.615
0a,10,2020-04-01,7.785
0a,10,2020-04-02,14.375
0a,10,2020-04-03,10.4
0a,10,2020-04-04,5.32
0a,10,2020-04-05,4.995
0a,10,2020-04-06,5.58
0a,10,2020-04-07,6.08
0a,10,2020-04-08,5.165
0a,10,2020-04-09,11.505
0a,10,2020-04-10,6.11
0a,10,2020-04-11,7.14
0a,10,2020-04-12,5.98
0a,10,2020-04-13,5.33
0a,10,2020-04-14,7.6
0a,10,2020-04-15,7.495
0a,10,2020-04-16,6.15
0a,10,2020-04-17,5.49
0a,10,2020-04-18,5.785
0a,10,2020-04-19,7.3
0a,10,2020-04-20,5.63
0a,10,2020-04-21,7.25
0a,10,2020-04-22,7.28
0a,10,2020-04-23,6.9399999999999995
0a,10,2020-04-24,6.25625
0a,10,2020-04-25,6.08125
0a,10,2020-04-26,5.19375
0a,10,2020-04-27,5.7125
0a,10,2020-04-28,5.80625
0a,10,2020-04-29,5.7
0a,10,2020-04-30,5.92
0a,10,2020-05-01,5.5375
0a,10,2020-05-02,5.3875
0a,10,2020-05-03,8.016666666666666
0a,10,2020-05-04,9.966666666666667
0a,10,2020-05-05,7.066666666666666
0a,10,2020-05-06,5.575
0a,10,2020-05-07,6.3375
0a,10,2020-05-08,5.3875
0a,10,2020-05-09,4.7375
0a,10,2020-05-10,5.2875
0a,10,2020-05-11,5.2625
0a,10,2020-05-12,5.8625
0a,10,2020-05-13,7.71
0a,10,2020-05-14,6.9799999999999995
0a,10,2020-05-15,10.28
0a,10,2020-05-16,8.12
0a,10,2020-05-17,12.66
0a,10,2020-05-18,27.06
0a,10,2020-05-19,8.25
0a,10,2020-05-20,4.855
0a,10,2020-05-21,6.61
0a,10,2020-05-22,6.695
0a,10,2020-05-23,5.55
0a,10,2020-05-24,5.475
0a,10,2020-05-25,6.78
0a,10,2020-05-26,26.555
0a,10,2020-05-27,6.735
0a,10,2020-05-28,5.99
0a,10,2020-05-29,6.515
0a,10,2020-05-30,5.54
0a,10,2020-05-31,5.245
0a,10,2020-06-01,4.835714285714285
0a,10,2020-06-02,5.29
0a,10,2020-06-03,7.265
0a,10,2020-06-04,6.41
0a,10,2020-06-05,12.715
0a,10,2020-06-06,8.4375
0a,10,2020-06-07,4.525
0a,10,2020-06-08,14.7
0a,10,2020-06-09,14.3875
0a,10,2020-06-10,15.8375
0a,10,2020-06-11,18.04375
0a,10,2020-06-12,19.55
0a,10,2020-06-13,7.63125
0a,10,2020-06-14,5.325
0a,10,2020-06-15,4.9125
0a,10,2020-06-16,4.6375
0a,10,2020-06-17,7.98
0a,10,2020-06-18,9.885
0a,10,2020-06-19,6.2
0a,10,2020-06-20,5.76
0a,10,2020-06-21,9.655
0a,10,2020-06-22,6.305
0a,10,2020-06-23,23.63
0a,10,2020-06-24,8.815
0a,10,2020-06-25,5.105882352941177
0a,10,2020-06-26,7.12
0a,10,2020-06-27,7.245
0a,10,2020-06-28,19.585
0a,10,2020-06-29,16.915
0a,10,2020-06-30,6.66
0a,10,2020-07-01,7.1899999999999995
0a,10,2020-07-02,5.63
0a,10,2020-07-03,5.835
0a,10,2020-07-04,5.433333333333334
0a,10,2020-07-05,5.826666666666667
0a,10,2020-07-06,11.84
0a,10,2020-07-07,23.14
0a,10,2020-07-08,21.44
0a,10,2020-07-09,11.25
0a,10,2020-07-10,23.03
0a,10,2020-07-11,17.36
0a,10,2020-07-12,13.94
0a,10,2020-07-13,6.295
0a,10,2020-07-14,5.335
0a,10,2020-07-15,8.54
0a,10,2020-07-16,32.775
0a,10,2020-07-17,23.905
0a,10,2020-07-18,5.565
0a,10,2020-07-19,4.955
0a,10,2020-07-20,7.675
0a,10,2020-07-21,7.245
0a,10,2020-07-22,5.695
0a,10,2020-07-23,5.26
0a,10,2020-07-24,8.405
0a,10,2020-07-25,10.88
0a,10,2020-07-26,26.525
0a,10,2020-07-27,18.79
0a,10,2020-07-28,7.555
0a,10,2020-07-29,20.105
0a,10,2020-07-30,9.725
0a,10,2020-07-31,12.73
0a,10,2020-08-01,8.235
0a,10,2020-08-02,7.165
0a,10,2020-08-03,6.665
0a,10,2020-08-04,5.0600000000000005
0a,10,2020-08-05,6.14
0a,10,2020-08-06,5.75
0a,10,2020-08-07,10.315
0a,10,2020-08-08,5.22
0a,10,2020-08-09,5.92
0a,10,2020-08-10,11.95
0a,10,2020-08-11,5.775
0a,10,2020-08-12,5.49
0a,10,2020-08-13,5.635
0a,10,2020-08-14,6.57
0a,10,2020-08-15,8.790000000000001
0a,10,2020-08-16,7.36
0a,10,2020-08-17,4.9
0a,10,2020-08-18,5.66
0a,10,2020-08-19,5.2700000000000005
0a,10,2020-08-20,5.55
0a,10,2020-08-21,5.59
0a,10,2020-08-22,5.37
0a,10,2020-08-23,6.305882352941176
0a,10,2020-08-24,5.085
0a,10,2020-08-25,5.93
0a,11,2019-11-15,5.026666666666666
0a,11,2019-11-16,7.073333333333333
0a,11,2019-11-17,5.246666666666667
0a,11,2019-11-18,4.526666666666666
0a,11,2019-11-19,7.226666666666667
0a,11,2019-11-20,5.846666666666667
0a,11,2019-11-21,13.613333333333333
0a,11,2019-11-22,5.48
0a,11,2019-11-23,4.9
0a,11,2019-11-24,7.86
0a,11,2019-11-25,6.286666666666667
0a,11,2019-11-26,5.72
0a,11,2019-11-27,5.913333333333333
0a,11,2019-11-28,4.92
0a,11,2019-11-29,17.7
0a,11,2019-11-30,5.24
0a,11,2019-12-01,4.18
0a,11,2019-12-02,5.226666666666667
0a,11,2019-12-03,5.133333333333333
0a,11,2019-12-04,5.1066666666666665
0a,11,2019-12-05,5.166666666666667
0a,11,2019-12-06,6.22
0a,11,2019-12-07,9.96
0a,11,2019-12-08,5.16
0a,11,2019-12-09,7.533333333333333
0a,11,2019-12-10,5.74
0a,11,2019-12-11,6.773333333333333
0a,11,2019-12-12,5.3
0a,11,2019-12-13,5.86
0a,11,2019-12-14,4.72
0a,11,2019-12-15,5.84
0a,11,2019-12-16,10.173333333333334
0a,11,2019-12-17,7.233333333333333
0a,11,2019-12-18,15.98
0a,11,2019-12-19,10.846666666666668
0a,11,2019-12-20,122
0a,11,2019-12-21,8.046666666666667
0a,11,2019-12-22,8.546666666666667
0a,11,2019-12-23,45.64
0a,11,2019-12-24,7.72
0a,11,2019-12-25,54.1
0a,11,2019-12-26,12.573333333333332
0a,11,2019-12-27,8.306666666666667
0a,11,2019-12-28,27.506666666666668
0a,11,2019-12-29,12.193333333333333
0a,11,2019-12-30,10.306666666666667
0a,11,2019-12-31,6.713333333333333
0a,11,2020-01-01,5.5
0a,11,2020-01-02,6.846666666666667
0a,11,2020-01-03,295.6
0a,11,2020-01-04,44.306666666666665
0a,11,2020-01-05,5.553333333333334
0a,11,2020-01-06,157.05333333333334
0a,11,2020-01-07,7.786666666666667
0a,11,2020-01-08,29.64
0a,11,2020-01-09,10.986666666666666
0a,11,2020-01-10,18.035
0a,11,2020-01-11,6.693333333333333
0a,11,2020-01-12,4.573333333333333
0a,11,2020-01-13,104.72666666666666
0a,11,2020-01-14,356.17333333333335
0a,11,2020-01-15,224.26666666666668
0a,11,2020-01-16,32.053333333333335
0a,11,2020-01-17,8.92
0a,11,2020-01-18,22.066666666666666
0a,11,2020-01-19,33.77333333333333
0a,11,2020-01-20,11.225
0a,11,2020-01-21,7.166666666666667
0a,11,2020-01-22,9.013333333333334
0a,11,2020-01-23,4.08
0a,11,2020-01-24,6.315
0a,11,2020-01-25,4.805
0a,11,2020-01-26,8.040000000000001
0a,11,2020-01-27,7.69
0a,11,2020-01-28,7.46
0a,11,2020-01-29,9.62
0a,11,2020-01-30,8.545
0a,11,2020-01-31,13.505
0a,11,2020-02-01,12.805
0a,11,2020-02-02,4.375
0a,11,2020-02-03,6.02
0a,11,2020-02-04,6.58
0a,11,2020-02-05,8.68
0a,11,2020-02-06,24.13
0a,11,2020-02-07,78.78
0a,11,2020-02-08,31.61
0a,11,2020-02-09,10.285
0a,11,2020-02-10,4.8149999999999995
0a,11,2020-02-11,15.215
0a,11,2020-02-12,7.9
0a,11,2020-02-13,5.9
0a,11,2020-02-15,5.69
0a,11,2020-02-16,4.47
0a,11,2020-02-17,6.845
0a,11,2020-02-18,17.28
0a,11,2020-02-19,7.785
0a,11,2020-02-20,6.16
0a,11,2020-02-21,5.71
0a,11,2020-02-22,6.135
0a,11,2020-02-23,6.755
0a,11,2020-02-24,7.21
0a,11,2020-02-25,8.52
0a,11,2020-02-26,5.665
0a,11,2020-02-27,6.025
0a,11,2020-02-28,5.71
0a,11,2020-02-29,6.745
0a,11,2020-03-01,5.335
0a,11,2020-03-02,5.41
0a,11,2020-03-03,5.645
0a,11,2020-03-04,9.621052631578948
0a,11,2020-03-05,16.75
0a,11,2020-03-06,6.555
0a,11,2020-03-07,6.245
0a,11,2020-03-08,5.585
0a,11,2020-03-09,5.05
0a,11,2020-03-10,6.555
0a,11,2020-03-11,10.655
0a,11,2020-03-12,5.86
0a,11,2020-03-13,6.255
0a,11,2020-03-14,6.1899999999999995
0a,11,2020-03-15,4.945
0a,11,2020-03-16,7.135
0a,11,2020-03-17,5.955
0a,11,2020-03-18,6.74
0a,11,2020-03-19,7.615
0a,11,2020-03-20,6.205
0a,11,2020-03-21,7.375
0a,11,2020-03-22,5.1850000000000005
0a,11,2020-03-23,5.455
0a,11,2020-03-24,7.225
0a,11,2020-03-25,4.975
0a,11,2020-03-26,7.21
0a,11,2020-03-27,8.345
0a,11,2020-03-28,7.475
0a,11,2020-03-29,5.785
0a,11,2020-03-30,5.1
0a,11,2020-03-31,6.31
0a,11,2020-04-01,9.215
0a,11,2020-04-02,14.120000000000001
0a,11,2020-04-03,9.675
0a,11,2020-04-04,5.45
0a,11,2020-04-05,4.795
0a,11,2020-04-06,5.335
0a,11,2020-04-07,5.42
0a,11,2020-04-08,4.965
0a,11,2020-04-09,8.084999999999999
0a,11,2020-04-10,5.495
0a,11,2020-04-11,5.88
0a,11,2020-04-12,6.105
0a,11,2020-04-13,5.66
0a,11,2020-04-14,7.055
0a,11,2020-04-15,7.155
0a,11,2020-04-16,7.175
0a,11,2020-04-17,6.035
0a,11,2020-04-18,5.35
0a,11,2020-04-19,5.995
0a,11,2020-04-20,5.465
0a,11,2020-04-21,6.195
0a,11,2020-04-22,6.390000000000001
0a,11,2020-04-23,7.47
0a,11,2020-04-24,5.75625
0a,11,2020-04-25,10.025
0a,11,2020-04-26,5.31875
0a,11,2020-04-27,5.73125
0a,11,2020-04-28,6.65
0a,11,2020-04-29,5.56875
0a,11,2020-04-30,5.671428571428572
0a,11,2020-05-01,5.1125
0a,11,2020-05-02,5.425
0a,11,2020-05-03,7
0a,11,2020-05-04,9.866666666666667
0a,11,2020-05-05,6.3
0a,11,2020-05-06,5.366666666666667
0a,11,2020-05-07,6.025
0a,11,2020-05-08,5.1125
0a,11,2020-05-09,5.25
0a,11,2020-05-10,5.5
0a,11,2020-05-11,5.075
0a,11,2020-05-12,5.8875
0a,11,2020-05-13,7.105
0a,11,2020-05-14,7.555
0a,11,2020-05-15,7.605
0a,11,2020-05-16,6.7
0a,11,2020-05-17,10.74
0a,11,2020-05-18,9.115
0a,11,2020-05-19,7.055
0a,11,2020-05-20,5.24
0a,11,2020-05-21,7.25
0a,11,2020-05-22,5.53
0a,11,2020-05-23,5.615
0a,11,2020-05-24,5.59
0a,11,2020-05-25,5.59
0a,11,2020-05-26,17.875
0a,11,2020-05-27,6.6
0a,11,2020-05-28,5.525
0a,11,2020-05-29,5.635
0a,11,2020-05-30,5.54
0a,11,2020-05-31,5.165
0a,11,2020-06-01,4.8
0a,11,2020-06-02,5.185
0a,11,2020-06-03,6.86
0a,11,2020-06-04,6.435
0a,11,2020-06-05,9.655
0a,11,2020-06-06,8.35625
0a,11,2020-06-07,4.73125
0a,11,2020-06-08,8.70625
0a,11,2020-06-09,10.3375
0a,11,2020-06-10,10.34375
0a,11,2020-06-11,17.1625
0a,11,2020-06-12,8.825
0a,11,2020-06-13,9.09375
0a,11,2020-06-14,5.3875
0a,11,2020-06-15,4.85
0a,11,2020-06-16,4.54375
0a,11,2020-06-17,6.985
0a,11,2020-06-18,7.6450000000000005
0a,11,2020-06-19,6.245
0a,11,2020-06-20,5.415
0a,11,2020-06-21,6.99
0a,11,2020-06-22,6.05
0a,11,2020-06-23,14.54
0a,11,2020-06-24,7.22
0a,11,2020-06-25,5.126315789473685
0a,11,2020-06-26,7.135
0a,11,2020-06-27,6.8
0a,11,2020-06-28,18.17
0a,11,2020-06-29,17.13
0a,11,2020-06-30,6.57
0a,11,2020-07-01,6.82
0a,11,2020-07-02,6.105
0a,11,2020-07-03,5.73
0a,11,2020-07-04,5.915
0a,11,2020-07-05,5.675
0a,11,2020-07-06,9.23
0a,11,2020-07-07,13.325
0a,11,2020-07-08,19.31
0a,11,2020-07-09,8.98
0a,11,2020-07-10,17.325
0a,11,2020-07-11,16.865000000000002
0a,11,2020-07-12,13.12
0a,11,2020-07-13,6.265
0a,11,2020-07-14,5.14
0a,11,2020-07-15,6.04
0a,11,2020-07-16,38.165
0a,11,2020-07-17,15.165000000000001
0a,11,2020-07-18,5.01
0a,11,2020-07-19,4.935
0a,11,2020-07-20,5.495
0a,11,2020-07-21,6.665
0a,11,2020-07-22,5.245
0a,11,2020-07-23,5.295
0a,11,2020-07-24,6.8950000000000005
0a,11,2020-07-25,7.745
0a,11,2020-07-26,25.655
0a,11,2020-07-27,12.065
0a,11,2020-07-28,7.215
0a,11,2020-07-29,23.27
0a,11,2020-07-30,8.465
0a,11,2020-07-31,10.755
0a,11,2020-08-01,8.055
0a,11,2020-08-02,6.71
0a,11,2020-08-03,5.65
0a,11,2020-08-04,5.08
0a,11,2020-08-05,5.85
0a,11,2020-08-06,5.19
0a,11,2020-08-07,8.165
0a,11,2020-08-08,5.37
0a,11,2020-08-09,5.595
0a,11,2020-08-10,12.095
0a,11,2020-08-11,5.695
0a,11,2020-08-12,6.345
0a,11,2020-08-13,6.055
